name,price,original_price,discount,model,brand,availability,rating,review_count,image_url,product_url,specifications,category,subcategory,description
"Lenovo LOQ 15IRX9 Core i7 13th Gen RTX 3050 6GB Graphics 15.6"" FHD Gaming Laptop",Out Of Stock,,,,,Out Of Stock,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/loq-15iax9/loq-15iax9-01-228x228.webp,https://www.startech.com.bd/lenovo-loq-15irx9-core-i7-13th-gen-gaming-laptop,{},Gaming Laptop,Lenovo,
"Asus TUF Gaming A15 FA506NFR Ryzen 7 7435HS RTX 2050 4GB Graphics 15.6"" FHD Gaming Laptop","95,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/tuf-gaming-a15-fa506nf/tuf-gaming-a15-fa506nf-front-228x228.webp,https://www.startech.com.bd/asus-tuf-gaming-a15-fa506nfr-ryzen-7-gaming-laptop,{},Gaming Laptop,Asus,
Asus TUF Gaming A15 FA506NCR Ryzen 7 7435HS RTX 3050 4GB Graphics (Up To 75W TGP) Gaming Laptop,"103,500৳107,000৳","107,000৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/tuf-gaming-a15-fa506nc/tuf-gaming-a15-fa506nc-front-228x228.webp,https://www.startech.com.bd/asus-tuf-gaming-a15-fa506ncr-ryzen-7-gaming-laptop,{},Gaming Laptop,Asus,
"ASUS TUF Gaming F16 FX607VB Core 5 210H RTX 3050A 4GB Graphics 16"" WUXGA Gaming Laptop","112,000৳115,800৳","115,800৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/fx607vb-rl012w/fx607vb-rl012w-01-228x228.webp,https://www.startech.com.bd/asus-tuf-gaming-f16-fx607vb-core-5-210h-gaming-laptop,{},Gaming Laptop,Asus,
"Asus TUF Gaming A15 FA507NUR Ryzen 7 7435HS RTX 4050 6GB Graphics 15.6"" FHD Gaming Laptop","140,000৳143,500৳","143,500৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/fa507nur/a15-fa507nur-00001-228x228.webp,https://www.startech.com.bd/asus-tuf-gaming-a15-fa507nur-ryzen-7-gaming-laptop,{},Gaming Laptop,Asus,
"ASUS TUF Gaming A16 FA617NSR Advantage Edition Ryzen 7 7435HS RX 7600S 8GB Graphics 16"" WUXGA Gaming Laptop","144,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/tuf-gaming-a16-fa617nsr/tuf-gaming-a16-fa617nsr-01-228x228.webp,https://www.startech.com.bd/asus-tuf-gaming-a16-fa617nsr-ryzen-7-7435hs-rx-7600s-8gb-gaming-laptop,{},Gaming Laptop,Asus,
"ASUS TUF Gaming F16 FX607VU Core 5 210H RTX 4050 6GB Graphics 16"" WUXGA Gaming Laptop","148,900৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/fx607vb-rl012w/fx607vb-rl012w-01-228x228.webp,https://www.startech.com.bd/asus-tuf-gaming-f16-fx607vb-core-5-rtx-4050-gaming-laptop,{},Gaming Laptop,Asus,
"Asus Vivobook Pro 16X OLED M7600QE Ryzen 7 5800H RTX 3050Ti 4GB Graphics 16"" 4K Gaming Laptop","131,000৳153,900৳","153,900৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/vivobook-pro-16x-oled/vivobook-pro-16x-oled-01-228x228.jpg,https://www.startech.com.bd/asus-vivobook-pro-16x-oled-m7600qe-ryzen-7-laptop,{},Gaming Laptop,Asus,
"Asus V16 V3607VU Core 7 240H RTX 4050 6GB Graphics 16"" WUXGA 144Hz Gaming Laptop","160,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/v16-v3607vu/v16-v3607vu-01-228x228.webp,https://www.startech.com.bd/asus-v16-v3607vu-gaming-laptop,{},Gaming Laptop,Asus,
"ASUS ROG Strix G16 G614JU Core i5 13th Gen RTX 4050 6GB Graphics 16"" WUXGA Gaming Laptop","170,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/rog-strix-g16-g614ji/rog-strix-g16-g614ji-01-228x228.webp,https://www.startech.com.bd/asus-rog-strix-g16-g614ju-core-i5-laptop,{},Gaming Laptop,Asus,
"ASUS TUF Gaming F16 FX608JMR Core i7 14th Gen 16"" FHD+ Gaming Laptop","214,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/tuf-gaming-f16-fx608jmr/tuf-gaming-f16-fx608jmr-01-228x228.webp,https://www.startech.com.bd/asus-tuf-gaming-f16-fx608jmr-core-i7-laptop,{},Gaming Laptop,Asus,
"ASUS TUF Gaming A14 FA401UH Ryzen 7 260 14"" 2.5K WQXGA Gaming Laptop","194,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/tuf-gaming-a14-fa401uh/tuf-gaming-a14-fa401uh-01-228x228.webp,https://www.startech.com.bd/asus-tuf-gaming-a14-fa401uh-ryzen-7-260-laptop,{},Gaming Laptop,Asus,
"ASUS TUF Gaming A16 FA608UH Ryzen 7 260 16"" FHD+ Gaming Laptop","187,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/tuf-gaming-a16-fa608uh/tuf-gaming-a16-fa608uh-01-228x228.webp,https://www.startech.com.bd/asus-tuf-gaming-a16-fa608uh-ryzen-7-260-laptop,{},Gaming Laptop,Asus,
"ASUS TUF Gaming A14 FA401WU Ryzen AI 9 HX 370 RTX 4050 6GB Graphics 14"" 2.5K Laptop","220,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/tuf-gaming-a14-fa401wu/tuf-gaming-a14-fa401wu-01-228x228.webp,https://www.startech.com.bd/asus-tuf-gaming-a14-fa401wu-ryzen-ai-9-hx-370-laptop,{},Gaming Laptop,Asus,
"ASUS ROG Strix G16  G615LP Ultra 9 275HX 16"" FHD+ Gaming Laptop","287,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/rog-strix-g16-g615lp/rog-strix-g16-g615lp-rv091w-01-228x228.webp,https://www.startech.com.bd/asus-rog-strix-g16-g615lp-core-ultra-9-275hx-laptop,{},Gaming Laptop,Asus,
"ASUS ROG Strix G16 G615LM Ultra 9 275HX RTX 5060 8GB Graphics 16"" WUXGA Gaming Laptop","250,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/rog-strix-g16-g615lm/rog-strix-g16-g615lm-01-228x228.webp,https://www.startech.com.bd/asus-rog-strix-g16-g615lm-ultra-9-laptop,{},Gaming Laptop,Asus,
"ASUS TUF Gaming A16 FA608WV Ryzen AI 9 HX 370 RTX 4060 8GB Graphics 16"" 2.5K Laptop","253,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/tuf-gaming-a16-fa608wv/tuf-gaming-a16-fa608wv-07-228x228.webp,https://www.startech.com.bd/asus-tuf-gaming-a16-fa608wv-ryzen-ai-9-hx-370-laptop,{},Gaming Laptop,Asus,
"ASUS ProArt Studiobook 16 OLED H5600QR Ryzen 9 5900HX RTX 3070 8GB Graphics 16"" OLED Laptop","298,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/proart-studiobook-pro-16-oled-w7600h3a/proart-studiobook-pro-16-oled-w7600h3a-01-228x228.webp,https://www.startech.com.bd/asus-proart-studiobook-16-oled-h5600qr-ryzen-9-5900hx-laptop,{},Gaming Laptop,Asus,
"ASUS ROG Strix G16 G614FR AMD Ryzen 9 9955HX3D RTX 5070 Ti 12GB Graphics 16"" FHD+ Gaming Laptop","330,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/rog-strix-g16-g614fr/rog-strix-g16-g614fr-01-228x228.webp,https://www.startech.com.bd/asus-rog-strix-g16-g614fr-ryzen-9-laptop,{},Gaming Laptop,Asus,
"Asus ROG Zephyrus G16 GU605CR Core Ultra 9 285H RTX 5070 Ti Graphics 16"" 2.5K QHD+ WQXGA Gaming Laptop","385,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/rog-zephyrus-g16-gu605cr/rog-zephyrus-g16-gu605cr-01-228x228.webp,https://www.startech.com.bd/asus-rog-zephyrus-g16-gu605cr-laptop,{},Gaming Laptop,Asus,
"ASUS ROG Strix SCAR 16 G635LW Core Ultra 9 RTX 5080 16GB Graphics 16"" WQXGA Copilot+PC Gaming Laptop","482,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/rog-strix-scar-16-g635lw/rog-strix-scar-16-g635lw-1-228x228.webp,https://www.startech.com.bd/asus-rog-strix-scar-16-g635lw-core-ultra-9-275hx-laptop,{},Gaming Laptop,Asus,
"MSI Thin 15 B13UC Core i5 13th Gen RTX 3050 4GB Graphics 15.6"" FHD Gaming Laptop","89,900৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/thin-15-b13ve/thin-15-b13vethin-15-b13ve-01-228x228.webp,https://www.startech.com.bd/msi-thin-15-b13uc-core-i5-13th-gen-rtx-3050-fhd-gaming-laptop,{},Gaming Laptop,MSI,
"MSI Thin 15 B13VE Core i5 13th Gen RTX 4050 6GB Graphics 15.6"" FHD Gaming Laptop","102,900৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/thin-15-b13ve/thin-15-b13vethin-15-b13ve-01-228x228.webp,https://www.startech.com.bd/msi-thin-15-b13ve-i5-13th-gen-gaming-laptop,{},Gaming Laptop,MSI,
"MSI Thin A15 B7UC Ryzen 5 7535HS RTX 3050 4GB GDDR6 Graphics 15.6"" FHD Gaming Laptop","95,000৳105,000৳","105,000৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/thin-15-b13ve/thin-15-b13vethin-15-b13ve-01-228x228.webp,https://www.startech.com.bd/msi-thin-a15-b7uc-ryzen-5-7535hs-laptop,{},Gaming Laptop,MSI,
"MSI Thin A15 B7VE Ryzen 7 7735HS RTX 4050 6GB GDDR6 Graphics 15.6"" FHD Gaming Laptop","135,000৳140,000৳","140,000৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/thin-a15-b7ve/thin-a15-b7ve-1-228x228.webp,https://www.startech.com.bd/msi-thin-a15-b7ve-ryzen-7-7735hs-laptop,{},Gaming Laptop,MSI,
"MSI VenturePro 15 A2RWEG Core 5 210H RTX 5050 8GB Graphics 15.6"" FHD Gaming Laptop","144,900৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/venturepro-15-a2rweg/venturepro-15-a2rweg-01-228x228.webp,https://www.startech.com.bd/msi-venturepro-15-a2rweg-laptop,{},Gaming Laptop,MSI,
"MSI Katana 15 HX B14WGK Core i7 14th Gen RTX 5070 8GB Graphics 15.6"" FHD Gaming Laptop","219,900৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/katana-15-hx-b14wek/katana-15-hx-b14wek-01-228x228.webp,https://www.startech.com.bd/msi-katana-15-hx-b14wgk-core-i7-laptop,{},Gaming Laptop,MSI,
"MSI Katana 15 HX B14WFK Core i7 14th Gen RTX 5060 8GB Graphics 15.6"" FHD Gaming Laptop","185,900৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/katana-15-hx-b14wek/katana-15-hx-b14wek-01-228x228.webp,https://www.startech.com.bd/msi-katana-15-hx-b14wfk-laptop,{},Gaming Laptop,MSI,
"MSI Katana 15 HX B14WEK Core i7 14th Gen RTX 5050 8GB Graphics 15.6"" FHD Gaming Laptop","165,900৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/katana-15-hx-b14wek/katana-15-hx-b14wek-01-228x228.webp,https://www.startech.com.bd/msi-katana-15-hx-b14wek-laptop,{},Gaming Laptop,MSI,
"MSI Raider 18 HX AI A2XWIG Core Ultra 9 200HX RTX 5080 16GB Graphics 18"" UHD+ MiniLED 120Hz Gaming Laptop","629,800৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/raider-18-hx-ai-a2xwig/raider-18-hx-ai-a2xwig-08-228x228.webp,https://www.startech.com.bd/msi-raider-18-hx-ai-a2xwig-gaming-laptop,{},Gaming Laptop,MSI,
"MSI Titan 18 HX Dragon Edition Norse Myth A2XWJG Core Ultra 9 285HX RTX 5090 24GB Graphics 18"" UHD+ MiniLED 120Hz Gaming Laptop","989,900৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/titan-18-hx-dragon-edition-norse-myth-a2xwjg/titan-18-hx-dragon-edition-norse-myth-a2xwjg-01-228x228.webp,https://www.startech.com.bd/msi-titan-18-hx-dragon-edition-norse-myth-a2xwjg-gaming-laptop,{},Gaming Laptop,MSI,
"MSI Raider 18 HX A14VIG Core i9 14th Gen RTX 4090 16GB GDDR6 Graphics 18"" Gaming Laptop",Pre Order,,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/raider-18-hx-a14vig/raider-18-hx-a14vig-001-228x228.webp,https://www.startech.com.bd/msi-raider-18-hx-a14vig-i9-14th-gen-18-inch-gaming-laptop,{},Gaming Laptop,MSI,
"MSI Stealth 17 Studio A13VI Core i9 13th Gen 64GB RAM 4TB SSD RTX 4090 16GB Graphics 17.3"" 4K UHD 144Hz Gaming Laptop",Up Coming,,,,,Up Coming,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/stealth-17-studio-a13vi/stealth-17-studio-a13vi-01-228x228.webp,https://www.startech.com.bd/msi-stealth-17-studio-a13vi-core-i9-13th-gen-gaming-laptop,{},Gaming Laptop,MSI,
"MSI Sword 16 HX B14VEKG Core i7 14th Gen 14650HX RTX 4050 GDDR6 6GB Graphics 16"" Gaming Laptop",Up Coming,,,,,Up Coming,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/sword-16-hx-b14vfkg/sword-16-hx-b14vfkg-01-228x228.webp,https://www.startech.com.bd/msi-sword-16-hx-b14vekg-core-i7-14650hx-16-inch-gaming-laptop,{},Gaming Laptop,MSI,
"MSI Sword 16 HX B14VEKG Core i7 14th Gen RTX 4050 GDDR6 6GB Graphics 16"" Gaming Laptop",Up Coming,,,,,Up Coming,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/sword-16-hx-b14vfkg/sword-16-hx-b14vfkg-01-228x228.webp,https://www.startech.com.bd/msi-sword-16-hx-b14vekg-i7-14th-gen-16-inch-gaming-laptop,{},Gaming Laptop,MSI,
"MSI Sword 16 HX B14VFKG Core i7 14th Gen RTX 4060 GDDR6 8GB Graphics 16"" Gaming Laptop",Up Coming,,,,,Up Coming,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/sword-16-hx-b14vfkg/sword-16-hx-b14vfkg-01-228x228.webp,https://www.startech.com.bd/msi-sword-16-hx-b14vfkg-i7-14th-gen-16-inch-gaming-laptop,{},Gaming Laptop,MSI,
"MSI GF63 THIN 12UCX Core i5 12th Gen RTX 2050 4GB Graphics 15.6"" FHD 144hz Gaming Laptop",Out Of Stock,,,,,Out Of Stock,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/gf63-thin/gf63-thin-01-228x228.webp,https://www.startech.com.bd/msi-gf63-thin-12ucx-core-i5-12th-gen-gaming-laptop,{},Gaming Laptop,MSI,
"MSI Cyborg 15 A12UCX Core i5 12th Gen RTX 2050 4GB Graphics 8GB RAM 15.6"" FHD Gaming Laptop",Out Of Stock,,,,,Out Of Stock,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/cyborg-15-a12ve/cyborg-15-a12ve-01-228x228.webp,https://www.startech.com.bd/msi-cyborg-15-a12ucx-core-i5-12th-gen-gaming-laptop,{},Gaming Laptop,MSI,
"MSI Thin A15 B7UCX Ryzen 5 7535HS RTX 2050 4GB GDDR6 Graphics 16GB RAM 15.6"" Gaming Laptop",Out Of Stock,,,,,Out Of Stock,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/thin-15-b13ve/thin-15-b13vethin-15-b13ve-01-228x228.webp,https://www.startech.com.bd/msi-thin-a15-b7ucx-ryzen-5-7535hs-gaming-laptop,{},Gaming Laptop,MSI,
"MSI Thin 15 B13UC Core i5 13th Gen RTX 3050 4GB Graphics 15.6"" FHD Gaming Laptop",Out Of Stock,,,,,Out Of Stock,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/thin-15-b13ve/thin-15-b13vethin-15-b13ve-01-228x228.webp,https://www.startech.com.bd/msi-thin-15-b13uc-i5-13th-gen-gaming-laptop,{},Gaming Laptop,MSI,
"MSI Cyborg 15 A13UDX Core i5 13th Gen RTX 3050 6GB Graphics 15.6"" FHD 144Hz Gaming Laptop",Out Of Stock,,,,,Out Of Stock,,,https://www.startech.com.bd/image/cache/catalog/laptop/msi/cyborg-15-a13udx-1211bd/cyborg-15-a13udx-1211bd-01-228x228.webp,https://www.startech.com.bd/msi-cyborg-15-a13udx-core-i5-13th-gen-gaming-laptop,{},Gaming Laptop,MSI,
"Acer Nitro V 15 ANV15-51 Core i5 13th Gen 15.6"" FHD Gaming Laptop","125,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/acer/nitro-v-15-anv15-51-0/nitro-v-15-anv15-51-228x228.webp,https://www.startech.com.bd/acer-nitro-v-15-anv15-51-core-i5-gaming-laptop,{},Gaming Laptop,Acer,
"Acer Predator Helios Neo 16 PH16-72-74W1 Core i7 14th Gen 16"" Gaming Laptop","205,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/acer/ph16-71-i7/ph16-71-i7-228x228.webp,https://www.startech.com.bd/acer-predator-helios-neo-16-ph16-72-74w1-i7-14th-gen-gaming-laptop,{},Gaming Laptop,Acer,
"Acer Aspire 5 A515-58GM-57GF Core i5 13th Gen RTX 2050 4GB GDDR6 15.6"" FHD Gaming Laptop",Out Of Stock,,,,,Out Of Stock,,,https://www.startech.com.bd/image/cache/catalog/laptop/acer/aspire-5-a515-58gm-57gf/aspire-5-a515-58gm-57gf-01-228x228.webp,https://www.startech.com.bd/acer-aspire-5-a515-58gm-57gf-i5-13th-gen-gaming-laptop,{},Gaming Laptop,Acer,
"Acer Nitro V 15 ANV15-51 Core i5 13th Gen RTX 4050 6GB GDDR6 15.6"" FHD IPS Gaming Laptop",Out Of Stock,,,,,Out Of Stock,,,https://www.startech.com.bd/image/cache/catalog/laptop/acer/nitro-v-15/nitro-v-15-01-228x228.webp,https://www.startech.com.bd/acer-nitro-v-15-anv15-51-i5-13th-gen-gaming-laptop,{},Gaming Laptop,Acer,
"Acer Nitro V 15 ANV15-51 Core i7 13th Gen 15.6"" FHD Gaming Laptop",Out Of Stock,,,,,Out Of Stock,,,https://www.startech.com.bd/image/cache/catalog/laptop/acer/nitro-v-15-anv15-51-0/nitro-v-15-anv15-51-0-228x228.webp,https://www.startech.com.bd/acer-nitro-v-15-anv15-51-core-i7-gaming-laptop,{},Gaming Laptop,Acer,
"Acer Predator Helios 16 PH16-71-74MN Core i7 13th Gen RTX 4070 8GB GDDR6 16"" 240HZ Gaming Laptop",Out Of Stock,,,,,Out Of Stock,,,https://www.startech.com.bd/image/cache/catalog/laptop/acer/ph16-71-i7/ph16-71-i7-228x228.webp,https://www.startech.com.bd/acer-predator-helios-16-ph16-71-74mn-gaming-laptop,{},Gaming Laptop,Acer,
"Lenovo IdeaPad Slim 5 16AKP10 Ryzen AI 7 350 16"" 2.8K Laptop","160,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-5-16akp10/ideapad-slim-5-16akp10-002-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-5-16akp10-laptop,{},Premium Ultrabook,,
"Lenovo Yoga Pro 7 14ASP9 Ryzen AI 9 365 14.5"" 2.8K Laptop","205,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/yoga-pro-7-14asp9/yoga-pro-7-14asp9-01-228x228.webp,https://www.startech.com.bd/lenovo-yoga-pro-7-14asp9-laptop,{},Premium Ultrabook,,
"Lenovo IdeaPad 5 2-in-1 14AHP9 Ryzen 5 8645HS 14"" WUXGA Touch Laptop","101,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-5-2-in-1-14ahp9/ideapad-5-2-in-1-14ahp9-008-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-5-2-in-1-14ahp9-laptop,{},Premium Ultrabook,,
"Lenovo IdeaPad 5 2-in-1 14AHP9 Ryzen 5 8645HS 14"" WUXGA Touch Laptop Luna Grey","101,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-5-2-in-1-14ahp9-luna-grey/ideapad-5-2-in-1-14ahp9-luna-grey-01-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-5-2-in-1-14ahp9-laptop-luna-grey,{},Premium Ultrabook,,
"Lenovo IdeaPad 5 2-in-1 14IAL10 Core Ultra 5 225H 14"" WUXGA Touch Laptop","123,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-5-2-in-1-14ial10/ideapad-5-2-in-1-14ial10-01-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-5-2-in-1-14ial10-core-ultra-5-225h-laptop,{},Premium Ultrabook,,
"Acer Swift Go 14 SFG14-73 Core Ultra 5 125H 14"" WQXGA+ OLED AI Laptop","121,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/acer/swift-go-14-sfg14-73t/swift-go-14-sfg14-73t-01-228x228.webp,https://www.startech.com.bd/acer-swift-go-14-sfg14-73-core-ultra-5-ai-laptop,{},Premium Ultrabook,,
"Acer Swift Go 14 SFG14-73T Core Ultra 7 155H 16GB RAM 1TB SSD 14"" WUXGA Touch Laptop","141,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/acer/swift-go-14-sfg14-73t/swift-go-14-sfg14-73t-01-228x228.webp,https://www.startech.com.bd/acer-swift-go-14-sfg14-73t-core-ultra-7-155h-14-inch-wuxga-laptop,{},Premium Ultrabook,,
"Acer Swift Go 14 SFG14-73 Core Ultra 7 155H 14"" WQXGA+ OLED AI Laptop","148,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/acer/swift-go-14-sfg14-73t/swift-go-14-sfg14-73t-01-228x228.webp,https://www.startech.com.bd/acer-swift-go-14-sfg14-73-core-ultra-7-laptop,{},Premium Ultrabook,,
"Microsoft Surface Laptop 5 Core i5 12th Gen 8GB RAM 512GB SSD 13.5"" QHD Multi-Touch Laptop (R1S-00026)","149,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/microsoft/surface-laptop-5/surface-laptop-5-matte-black-01-228x228.webp,https://www.startech.com.bd/microsoft-surface-laptop-5-core-i5-512gb-ssd-laptop,{},Premium Ultrabook,,
"ASUS Zenbook A14 UX3407RA Snapdragon X Elite 14"" OLED Copilot+ PC Laptop","182,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/zenbook-a14-ux3407ra/zenbook-a14-ux3407ra-01-228x228.webp,https://www.startech.com.bd/asus-zenbook-a14-ux3407ra-laptop,{},Premium Ultrabook,,
"ASUS Zenbook A14 UX3407RA Snapdragon X Elite 14"" OLED Copilot+ PC Laptop Iceland Gray","182,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/zenbook-a14-ux3407ra-iceland-gray-/zenbook-a14-ux3407ra-iceland-gray-01-228x228.webp,https://www.startech.com.bd/asus-zenbook-a14-ux3407ra-laptop-iceland-gray,{},Premium Ultrabook,,
"ASUS Zenbook 14 OLED UM3406KA Ryzen AI 7-350 14"" Copilot+ PC Laptop","185,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/zenbook-14-oled-um3406ha/zenbook-14-oled-um3406ha-001-228x228.webp,https://www.startech.com.bd/asus-zenbook-14-oled-um3406ka-laptop,{},Premium Ultrabook,,
"Microsoft Surface Laptop 7th Edition Snapdragon X Plus 12 Core 256GB SSD 13.8"" 120Hz Touch Copilot+ PC Laptop","170,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/microsoft/surface-laptop-7th-edition/platinum/surface-laptop-7th-edition-platinum-01-228x228.webp,https://www.startech.com.bd/microsoft-surface-laptop-7th-edition-256gb-ssd,{},Premium Ultrabook,,
Microsoft Surface Laptop 7th Edition Snapdragon X Plus 12 Core Copilot+ & AI Optimized Laptop Black,"195,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/microsoft/surface-laptop-7th-edition/black/surface-laptop-7th-edition-01-228x228.webp,https://www.startech.com.bd/microsoft-surface-laptop-7th-edition-laptop-black,{},Premium Ultrabook,,
Microsoft Surface Laptop 7 Copilot+ PC 7th Edition Copilot Plus & AI Optimized Platinum Laptop,"195,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/microsoft/surface-laptop-7th-edition/platinum/surface-laptop-7th-edition-platinum-01-228x228.webp,https://www.startech.com.bd/microsoft-surface-laptop-7th-edition-512gb-ssd-laptop,{},Premium Ultrabook,,
"ASUS Zenbook S 14 OLED UX5406SA Core Ultra 7 256V 14"" 3K OLED Copilot+ PC Laptop","214,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/ux5406sa-pv160ws/ux5406sa-pv160ws-02-228x228.webp,https://www.startech.com.bd/asus-zenbook-s-14-oled-ux5406sa-core-ultra-7-oled-laptop,{},Premium Ultrabook,,
"Microsoft Surface Pro 9 Core i7 12th Gen 16GB RAM 512GB SSD 13"" 120Hz Touch Laptop Graphite (VQ1-00001)","215,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/microsoft/surface-pro-9-graphite/surface-pro-9-graphite-0001-228x228.webp,https://www.startech.com.bd/microsoft-surface-pro-9-core-i7-12th-gen-16gb-ram-512gb-ssd-touch-laptop,{},Premium Ultrabook,,
"ASUS Zenbook S 14 OLED UX5406SA Core Ultra 7 256V 14"" 3K Copilot+ PC Touch Laptop White","214,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/zenbook-s-14-oled-ux5406sa-white/zenbook-s-14-oled-ux5406sa-white-01-228x228.webp,https://www.startech.com.bd/asus-zenbook-s-14-oled-ux5406sa-laptop-white,{},Premium Ultrabook,,
"Dell XPS 13 9340 Intel Core Ultra 7 155H 13.4"" FHD+ Laptop","235,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/dell/xps-13-9340/xps-13-9340-01-228x228.webp,https://www.startech.com.bd/dell-xps-13-9340-intel-core-ultra-7-laptop,{},Premium Ultrabook,,
ASUS Zenbook Duo UX8406CA Core Ultra 9 14.0-inch OLED Laptop,"269,900৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/asus/zenbook-duo-ux8406ca/zenbook-duo-ux8406ca-01-228x228.webp,https://www.startech.com.bd/asus-zenbook-duo-ux8406ca-laptop,{},Premium Ultrabook,,
